fecha,Suma de Capacidad promedio realizada MW,Suma de Capacidad promedio prevista MW,Perdida
01/01/2006,34311.523,37154.807,2843.284
02/01/2006,35212.004,38410.841,3198.837
03/01/2006,33122.22,34604.454,1482.234
04/01/2006,34283.865,36214.906,1931.041
05/01/2006,34512.021,36148.027,1636.006
06/01/2006,34473.817,36438.384,1964.567
07/01/2006,34189.296,36159.383,1970.087
08/01/2006,33505.399,36404.042,2898.643
09/01/2006,34067.92,36641.325,2573.405
10/01/2006,33365.526,35420.104,2054.578
11/01/2006,34317.635,36254.886,1937.251
12/01/2006,34443.634,36097.529,1653.895
13/01/2006,33764.586,35827.837,2063.251
14/01/2006,32885.388,35801.935,2916.547
15/01/2006,32474.687,34913.425,2438.738
16/01/2006,33959.659,36081.587,2121.928
17/01/2006,33684.723,35331.428,1646.705
18/01/2006,33212.933,35607.339,2394.406
19/01/2006,33784.665,35663.854,1879.189
20/01/2006,33857.638,36044.505,2186.867
21/01/2006,33632.142,35951.485,2319.343
22/01/2006,32467.404,34417.596,1950.192
23/01/2006,33435.08,34749.493,1314.413
24/01/2006,33728.011,35531.669,1803.658
25/01/2006,33720.475,35511.219,1790.744
26/01/2006,33503.307,35591.659,2088.352
27/01/2006,34149.318,35606.964,1457.646
28/01/2006,33361.998,35612.257,2250.259
29/01/2006,33178.451,35227.428,2048.977
30/01/2006,34484.45,36059.111,1574.661
31/01/2006,34369.848,36191.399,1821.551
01/02/2006,34434.81,35992.649,1557.839
02/02/2006,33938.577,35131.716,1193.139
03/02/2006,34200.438,35951.034,1750.596
04/02/2006,33118.616,35643.936,2525.32
05/02/2006,32554.458,35190.452,2635.994
06/02/2006,33534.109,35716.156,2182.047
07/02/2006,34220.889,36174.874,1953.985
08/02/2006,34351.797,36151.869,1800.072
09/02/2006,34349.356,35540.236,1190.88
10/02/2006,34487.931,36307.68,1819.749
11/02/2006,34440.349,36577.84,2137.491
12/02/2006,33577.596,35813.408,2235.812
13/02/2006,34497.643,36474.46,1976.817
14/02/2006,34821.125,36170.54,1349.415
15/02/2006,34974.939,36431.731,1456.792
16/02/2006,35155.703,36495.808,1340.105
17/02/2006,35785.718,36890.492,1104.774
18/02/2006,34604.034,37062.902,2458.868
19/02/2006,33579.415,36227.405,2647.99
20/02/2006,33703.925,36254.577,2550.652
21/02/2006,33930.015,35507.757,1577.742
22/02/2006,34158.233,35167.412,1009.179
23/02/2006,35388.7,36241.202,852.502
24/02/2006,34740.216,36102.366,1362.15
25/02/2006,34217.19,36054.682,1837.492
26/02/2006,33575.425,35916.754,2341.329
27/02/2006,35049.926,36751.712,1701.786
28/02/2006,36155.194,37753.668,1598.474
01/03/2006,34146.508,37271.554,3125.046
02/03/2006,34488.761,37415.429,2926.668
03/03/2006,34934.597,37389.384,2454.787
04/03/2006,33928.514,36744.332,2815.818
05/03/2006,32976.439,35776.943,2800.504
06/03/2006,34096.802,36135.147,2038.345
07/03/2006,35244.777,37026.893,1782.116
08/03/2006,35313.282,37430.999,2117.717
09/03/2006,34458.603,35534.899,1076.296
10/03/2006,35352.659,36848.203,1495.544
11/03/2006,34481.966,36781.509,2299.543
12/03/2006,33716.733,36109.818,2393.085
13/03/2006,34959.365,36908.826,1949.461
14/03/2006,35689.839,37360.924,1671.085
15/03/2006,35866.471,38143.71,2277.239
16/03/2006,36094.277,37967.602,1873.325
17/03/2006,36273.004,37910.608,1637.604
18/03/2006,34801.044,36666.348,1865.304
19/03/2006,32947.549,35583.16,2635.611
20/03/2006,34516.431,36402.85,1886.419
21/03/2006,34541.059,36183.027,1641.968
22/03/2006,35186.466,37144.534,1958.068
23/03/2006,34886.06,36830.588,1944.528
24/03/2006,35056.135,36558.514,1502.379
25/03/2006,34336.751,37025.628,2688.877
26/03/2006,33541.889,35904.911,2363.022
27/03/2006,34190.072,36529.131,2339.059
28/03/2006,35265.001,36750.469,1485.468
29/03/2006,35667.786,38046.587,2378.801
30/03/2006,35682.862,37335.014,1652.152
31/03/2006,36007.078,37723.874,1716.796
01/04/2006,35300.56,36916.967,1616.407
02/04/2006,33302.889,35830.01,2527.121
03/04/2006,34983.296,37047.408,2064.112
04/04/2006,34931.165,36164.198,1233.033
05/04/2006,34339.473,35941.068,1601.595
06/04/2006,34876.128,36222.399,1346.271
07/04/2006,35357.201,36421.827,1064.626
08/04/2006,35075.763,36223.763,1148
09/04/2006,34069.538,36253.952,2184.414
10/04/2006,35737.275,38113.325,2376.05
11/04/2006,36170.507,38430.884,2260.377
12/04/2006,36342.345,38185.899,1843.554
13/04/2006,34815.824,37828.401,3012.577
14/04/2006,33500.247,36731.219,3230.972
15/04/2006,33092.543,37533.748,4441.205
16/04/2006,34857.979,37745.476,2887.497
17/04/2006,36268.826,38898.833,2630.007
18/04/2006,35411.207,37898.846,2487.639
19/04/2006,35745.274,37265.434,1520.16
20/04/2006,36242.646,37940.239,1697.593
21/04/2006,35794.525,37319.344,1524.819
22/04/2006,34253.764,36516.909,2263.145
23/04/2006,33519.699,35315.466,1795.767
24/04/2006,34867.864,36414.042,1546.178
25/04/2006,35940.708,37256.901,1316.193
26/04/2006,36138.192,37338.562,1200.37
27/04/2006,36187.481,38180.725,1993.244
28/04/2006,36013.893,37796.697,1782.804
29/04/2006,35755.587,37446.495,1690.908
30/04/2006,34221.849,37032.729,2810.88
01/05/2006,33618.325,37380.766,3762.441
02/05/2006,35301.306,37130.812,1829.506
03/05/2006,35231.355,37390.177,2158.822
04/05/2006,34906.67,37301.817,2395.147
05/05/2006,35417.09,37624.044,2206.954
06/05/2006,34746.562,36814.263,2067.701
07/05/2006,34173.306,36568.929,2395.623
08/05/2006,35554.101,37604.225,2050.124
09/05/2006,36180.215,38214.868,2034.653
10/05/2006,36070.645,38054.371,1983.726
11/05/2006,36826.315,38483.643,1657.328
12/05/2006,36007.102,38460.443,2453.341
13/05/2006,35693.384,38639.448,2946.064
14/05/2006,35413.512,37841.973,2428.461
15/05/2006,36253.248,38495.091,2241.843
16/05/2006,36452.412,38994.223,2541.811
17/05/2006,36648.132,38962.503,2314.371
18/05/2006,36672.583,39330.493,2657.91
19/05/2006,37529.895,39270.403,1740.508
20/05/2006,37619.446,40049.297,2429.851
21/05/2006,35101.477,38129.751,3028.274
22/05/2006,36924.458,39547.261,2622.803
23/05/2006,37687.84,39524.171,1836.331
24/05/2006,37365.558,39725.029,2359.471
25/05/2006,37800.179,39731.704,1931.525
26/05/2006,37970.768,40091.975,2121.207
27/05/2006,36690.461,39065.05,2374.589
28/05/2006,35280.507,37937.062,2656.555
29/05/2006,35988.479,39016.298,3027.819
30/05/2006,36663.531,38212.416,1548.885
31/05/2006,36565.593,38701.252,2135.659
01/06/2006,36170.016,38831.566,2661.55
02/06/2006,36340.915,38704.492,2363.577
03/06/2006,36427.92,38652.841,2224.921
04/06/2006,34661.108,38594.384,3933.276
05/06/2006,36511.482,39527.032,3015.55
06/06/2006,37983.84,39692.835,1708.995
07/06/2006,37501.918,39193.892,1691.974
08/06/2006,36139.722,38755.561,2615.839
09/06/2006,36383.645,38536.296,2152.651
10/06/2006,35963.555,38234.576,2271.021
11/06/2006,35027.428,37810.435,2783.007
12/06/2006,36223.283,38367.128,2143.845
13/06/2006,36652.307,38406.201,1753.894
14/06/2006,36281.628,38704.777,2423.149
15/06/2006,36337.719,38295.729,1958.01
16/06/2006,36492.314,38033.682,1541.368
17/06/2006,36008.558,38155.144,2146.586
18/06/2006,34566.599,37294.672,2728.073
19/06/2006,36084.21,38222.901,2138.691
20/06/2006,36775.966,38619.188,1843.222
21/06/2006,36669.338,38440.881,1771.543
22/06/2006,35599.053,37995.532,2396.479
23/06/2006,36017.544,38292.322,2274.778
24/06/2006,35545.672,36932.791,1387.119
25/06/2006,34258.625,37426.954,3168.329
26/06/2006,35363.452,38062.675,2699.223
27/06/2006,35834.371,37824.058,1989.687
28/06/2006,36256.893,38408.909,2152.016
29/06/2006,36072.002,38702.837,2630.835
30/06/2006,36147.658,38419.982,2272.324
01/07/2006,34938.698,37867.591,2928.893
02/07/2006,34179.401,37381.987,3202.586
03/07/2006,35655.93,38244.629,2588.699
04/07/2006,36467.493,37808.25,1340.757
05/07/2006,36694.418,38421.709,1727.291
06/07/2006,36170.7,38363.988,2193.288
07/07/2006,35797.365,38611.233,2813.868
08/07/2006,35298.064,38104.283,2806.219
09/07/2006,35181.363,38653.354,3471.991
10/07/2006,35912.949,38763.612,2850.663
11/07/2006,36006.698,38545.164,2538.466
12/07/2006,36461.343,38564.807,2103.464
13/07/2006,36205.363,38724.614,2519.251
14/07/2006,35973.726,38207.053,2233.327
15/07/2006,34135.521,37051.763,2916.242
16/07/2006,33800.35,36459.363,2659.013
17/07/2006,36331.117,39066.386,2735.269
18/07/2006,36234.635,39806.792,3572.157
19/07/2006,36414.566,38091.256,1676.69
20/07/2006,36405.329,38397.657,1992.328
21/07/2006,36826.58,38543.778,1717.198
22/07/2006,35580.378,37557.387,1977.009
23/07/2006,35417.429,37931.467,2514.038
24/07/2006,35264.877,38124.803,2859.926
25/07/2006,35831.091,38112.996,2281.905
26/07/2006,35111.693,36936.337,1824.644
27/07/2006,35358.331,36888.562,1530.231
28/07/2006,34860.092,36427.472,1567.38
29/07/2006,34421.62,37144.398,2722.778
30/07/2006,34094.001,36708.612,2614.611
31/07/2006,35222.151,38110.716,2888.565
01/08/2006,35698.823,38073.132,2374.309
02/08/2006,34600.075,37150.771,2550.696
03/08/2006,35159.738,37213.846,2054.108
04/08/2006,34968.162,37194.538,2226.376
05/08/2006,35398.705,38045.271,2646.566
06/08/2006,34900.344,37775.588,2875.244
07/08/2006,35684.388,38970.13,3285.742
08/08/2006,36654.647,38573.396,1918.749
09/08/2006,36270.77,38318.413,2047.643
10/08/2006,35721.988,38513.18,2791.192
11/08/2006,36086.759,38583.093,2496.334
12/08/2006,36629.913,39192.56,2562.647
13/08/2006,35928.889,39023.001,3094.112
14/08/2006,36873.847,39055.206,2181.359
15/08/2006,36452.147,38600.539,2148.392
16/08/2006,36799.847,38746.247,1946.4
17/08/2006,36932.768,39200.03,2267.262
18/08/2006,36505.027,38447.61,1942.583
19/08/2006,36590.551,38217.638,1627.087
20/08/2006,36798.515,38732.866,1934.351
21/08/2006,37476.349,39378.175,1901.826
22/08/2006,37537.261,39685.714,2148.453
23/08/2006,38340.638,39813.298,1472.66
24/08/2006,37917.148,39191.549,1274.401
25/08/2006,36726.56,38302.073,1575.513
26/08/2006,36768.07,38003.992,1235.922
27/08/2006,37257.21,38613.935,1356.725
28/08/2006,37635.762,39637.879,2002.117
29/08/2006,36819.42,39968.122,3148.702
30/08/2006,37272.902,39682.131,2409.229
31/08/2006,38345.508,40285.338,1939.83
01/09/2006,38025.152,39632.999,1607.847
02/09/2006,37447.357,39636.497,2189.14
03/09/2006,37160.558,39631.037,2470.479
04/09/2006,37954.008,39869.419,1915.411
05/09/2006,37818.675,38959.667,1140.992
06/09/2006,36871.012,38511.914,1640.902
07/09/2006,36059.863,37846.912,1787.049
08/09/2006,37033.222,38770.916,1737.694
09/09/2006,37017.056,38725.268,1708.212
10/09/2006,36356.167,38211.925,1855.758
11/09/2006,37087.227,38828.55,1741.323
12/09/2006,36391.12,38427.005,2035.885
13/09/2006,36633.788,38419.344,1785.556
14/09/2006,36749.501,38506.065,1756.564
15/09/2006,36604.638,38951.609,2346.971
16/09/2006,36040.411,38458.399,2417.988
17/09/2006,35527.079,38077.933,2550.854
18/09/2006,36040.725,38390.079,2349.354
19/09/2006,35745.804,37865.51,2119.706
20/09/2006,35831.252,37568.948,1737.696
21/09/2006,36594.557,38110.386,1515.829
22/09/2006,36409.363,37752.653,1343.29
23/09/2006,36288.492,38255.361,1966.869
24/09/2006,35829.26,38342.291,2513.031
25/09/2006,37247.92,38692.567,1444.647
26/09/2006,37330.715,39366.913,2036.198
27/09/2006,38049.347,39331.751,1282.404
28/09/2006,37327.752,39608.751,2280.999
29/09/2006,36890.5,38893.333,2002.833
30/09/2006,36721.528,39515.113,2793.585
01/10/2006,36918.645,39276.491,2357.846
02/10/2006,37689.402,39642.308,1952.906
03/10/2006,37709.144,39585.195,1876.051
04/10/2006,37879.453,40272.654,2393.201
05/10/2006,38170.19,39927.623,1757.433
06/10/2006,38903.512,40439.449,1535.937
07/10/2006,37981.728,39417.564,1435.836
08/10/2006,36878.913,39406.756,2527.843
09/10/2006,37909.91,39919.63,2009.72
10/10/2006,37957.357,40336.105,2378.748
11/10/2006,37822.821,40125.536,2302.715
12/10/2006,36762.193,39049.788,2287.595
13/10/2006,37611.348,40127.374,2516.026
14/10/2006,37029.242,39081.921,2052.679
15/10/2006,35687.266,38438.525,2751.259
16/10/2006,36510.623,39384.308,2873.685
17/10/2006,37697.755,39893.21,2195.455
18/10/2006,37588.913,40397.333,2808.42
19/10/2006,37815.633,40205.056,2389.423
20/10/2006,37941.007,40018.475,2077.468
21/10/2006,37163.782,40081.528,2917.746
22/10/2006,36749.96,40501.506,3751.546
23/10/2006,36817.183,40705.413,3888.23
24/10/2006,37176.948,39782.666,2605.718
25/10/2006,35838.133,39659.827,3821.694
26/10/2006,36649.49,39094.672,2445.182
27/10/2006,35939.78,38819.846,2880.066
28/10/2006,35627.589,37793.315,2165.726
29/10/2006,36461.46,38393.204,1931.744
30/10/2006,34917.871,38785.165,3867.294
31/10/2006,36199.53,38883.917,2684.387
01/11/2006,36887.91,38867.951,1980.041
02/11/2006,37049.576,38713.26,1663.684
03/11/2006,37987.78,39270.005,1282.225
04/11/2006,37013.684,38250.959,1237.275
05/11/2006,37098.734,38775.772,1677.038
06/11/2006,37612.754,39404.592,1791.838
07/11/2006,36037.171,37339.647,1302.476
08/11/2006,36641.034,37778.752,1137.718
09/11/2006,36266.148,37894.605,1628.457
10/11/2006,36659.266,37668.567,1009.301
11/11/2006,36405.12,38364.512,1959.392
12/11/2006,36646.339,38413.412,1767.073
13/11/2006,36499.247,38821.191,2321.944
14/11/2006,37189.706,38543.607,1353.901
15/11/2006,36910.28,38189.368,1279.088
16/11/2006,36805.131,37966.39,1161.259
17/11/2006,36234.135,37964.693,1730.558
18/11/2006,36220.485,37488.341,1267.856
19/11/2006,35785.718,37578.587,1792.869
20/11/2006,35486.933,37708.387,2221.454
21/11/2006,36412.192,38252.236,1840.044
22/11/2006,36985.124,38405.574,1420.45
23/11/2006,36873.04,38438.175,1565.135
24/11/2006,37028.23,37961.935,933.705
25/11/2006,36808.107,38118.321,1310.214
26/11/2006,36224.402,37691.384,1466.982
27/11/2006,36864.444,37766.559,902.115
28/11/2006,37510.541,39120.813,1610.272
29/11/2006,37308.614,38827.577,1518.963
30/11/2006,37453.046,38682.039,1228.993
01/12/2006,36833.503,38240.372,1406.869
02/12/2006,36268.181,38405.427,2137.246
03/12/2006,36425.688,38452.427,2026.739
04/12/2006,37041.366,38711.628,1670.262
05/12/2006,38507.918,39473.359,965.441
06/12/2006,37913.566,39598.496,1684.93
07/12/2006,38416.525,39258.197,841.672
08/12/2006,38578.316,39578.361,1000.045
09/12/2006,37735.278,39639.704,1904.426
10/12/2006,37448.113,39434.859,1986.746
11/12/2006,37939.615,39837.749,1898.134
12/12/2006,37742.838,39729.279,1986.441
13/12/2006,38099.379,39590.023,1490.644
14/12/2006,38191.818,39533.577,1341.759
15/12/2006,38806.152,40126.047,1319.895
16/12/2006,38422.582,40137.424,1714.842
17/12/2006,37868.419,39895.354,2026.935
18/12/2006,38704.238,40537.817,1833.579
19/12/2006,38559.201,39738.225,1179.024
20/12/2006,38786.026,40328.363,1542.337
21/12/2006,38736.696,40306.68,1569.984
22/12/2006,39380.746,41468.735,2087.989
23/12/2006,38780.04,40975.242,2195.202
24/12/2006,38541.923,40558.375,2016.452
25/12/2006,37953.803,40516.453,2562.65
26/12/2006,37515.294,40520.583,3005.289
27/12/2006,38523.053,40265.905,1742.852
28/12/2006,38856.835,40889.2,2032.365
29/12/2006,39349.64,40602.92,1253.28
30/12/2006,39268.032,40641.434,1373.402
31/12/2006,39161.269,41036.425,1875.156
01/01/2007,37142.087,40956.101,3814.014
02/01/2007,37445.31,40911.507,3466.197
03/01/2007,37107.111,40535.777,3428.666
04/01/2007,36975.789,40348.761,3372.972
05/01/2007,37951.472,40861.113,2909.641
06/01/2007,38194.818,41438.642,3243.824
07/01/2007,38368.998,41343.971,2974.973
08/01/2007,38486.718,41374.329,2887.611
09/01/2007,38562.916,41143.683,2580.767
10/01/2007,38013.421,41087.476,3074.055
11/01/2007,37746.433,40997.373,3250.94
12/01/2007,38170.604,40306.089,2135.485
13/01/2007,38492.248,40880.088,2387.84
14/01/2007,37122.553,40569.757,3447.204
15/01/2007,38555.554,40647.124,2091.57
16/01/2007,38359.386,40371.682,2012.296
17/01/2007,38376.418,40165.739,1789.321
18/01/2007,38280.783,39996.934,1716.151
19/01/2007,37800.695,39678.496,1877.801
20/01/2007,38181.102,40136.423,1955.321
21/01/2007,36885.122,39794.3,2909.178
22/01/2007,38255.676,39950.653,1694.977
23/01/2007,38471.553,39880.724,1409.171
24/01/2007,38987.582,40829.429,1841.847
25/01/2007,38833.895,40871.802,2037.907
26/01/2007,38860.668,40287.743,1427.075
27/01/2007,36747.231,38979.41,2232.179
28/01/2007,36875.918,39830.4,2954.482
29/01/2007,37197.271,39965.823,2768.552
30/01/2007,37330.715,38429.321,1098.606
31/01/2007,37696.343,39506.4,1810.057
01/02/2007,37538.566,39928.378,2389.812
02/02/2007,37424.694,39848.702,2424.008
03/02/2007,37683.626,39766.536,2082.91
04/02/2007,36419.996,39538.608,3118.612
05/02/2007,36120.033,39460.078,3340.045
06/02/2007,37852.311,40452.5,2600.189
07/02/2007,38089.928,39690.966,1601.038
08/02/2007,38882.03,40689.572,1807.542
09/02/2007,38524.866,41369.371,2844.505
10/02/2007,38495.666,40474.546,1978.88
11/02/2007,37681.131,40591.23,2910.099
12/02/2007,38829.562,41382.993,2553.431
13/02/2007,39600.397,42070.656,2470.259
14/02/2007,39562.285,41802.114,2239.829
15/02/2007,39494.715,41637.111,2142.396
16/02/2007,39290.705,41467.448,2176.743
17/02/2007,39430.069,40902.982,1472.913
18/02/2007,38869.733,41018.342,2148.609
19/02/2007,39221.645,41311.345,2089.7
20/02/2007,39791.007,41644.298,1853.291
21/02/2007,39511.557,41659.968,2148.411
22/02/2007,39977.302,41445.838,1468.536
23/02/2007,40175.379,41719.997,1544.618
24/02/2007,39741.372,41550.425,1809.053
25/02/2007,38678.767,40678.313,1999.546
26/02/2007,38876.169,41227.441,2351.272
27/02/2007,39116.418,41004.541,1888.123
28/02/2007,39319.864,40867.021,1547.157
01/03/2007,39670.694,41264.647,1593.953
02/03/2007,39420.305,40941.582,1521.277
03/03/2007,39174.53,40426.136,1251.606
04/03/2007,38345.792,39909.005,1563.213
05/03/2007,37504.728,39620.16,2115.432
06/03/2007,37621.688,39609.601,1987.913
07/03/2007,37909.21,39921.193,2011.983
08/03/2007,37687.637,39293.689,1606.052
09/03/2007,38321.005,38478.356,157.351
10/03/2007,37524.755,38609.669,1084.914
11/03/2007,37976.096,39035.854,1059.758
12/03/2007,38174.082,39538.345,1364.263
13/03/2007,37210.369,37568.616,358.247
14/03/2007,37766.402,38099.967,333.565
15/03/2007,38010.641,38915.819,905.178
16/03/2007,38003.213,38367.012,363.799
17/03/2007,37281.912,38172.451,890.539
18/03/2007,35917.304,37323.997,1406.693
19/03/2007,36585.409,37503.396,917.987
20/03/2007,37454.996,38730.718,1275.722
21/03/2007,37983.876,39380.794,1396.918
22/03/2007,38587.444,39482.306,894.862
23/03/2007,38021.435,38807.713,786.278
24/03/2007,37925.846,38954.934,1029.088
25/03/2007,37876.371,39237.405,1361.034
26/03/2007,38205.325,39608.512,1403.187
27/03/2007,38473.853,39746.723,1272.87
28/03/2007,38782.204,40023.224,1241.02
29/03/2007,38754.438,40376.4,1621.962
30/03/2007,38509.625,40366.032,1856.407
31/03/2007,38285.991,40284.924,1998.933
01/04/2007,25708.346,40272.899,14564.553
02/04/2007,38281.336,41074.469,2793.133
03/04/2007,38455.922,40328.912,1872.99
04/04/2007,37824.885,39409.713,1584.828
05/04/2007,37577.744,39364.532,1786.788
06/04/2007,37300.58,40287.259,2986.679
07/04/2007,37401.895,40593.191,3191.296
08/04/2007,37095.516,40154.449,3058.933
09/04/2007,38075.359,40483.846,2408.487
10/04/2007,38804.767,40056.001,1251.234
11/04/2007,38437.924,39483.221,1045.297
12/04/2007,38513.576,39809.47,1295.894
13/04/2007,39097.586,40613.197,1515.611
14/04/2007,38866.963,40205.679,1338.716
15/04/2007,38422.879,39467.559,1044.68
16/04/2007,38685.849,39422.929,737.08
17/04/2007,38861.929,39865.022,1003.093
18/04/2007,38741.149,40216.733,1475.584
19/04/2007,38449.993,40495.213,2045.22
20/04/2007,38979.149,40525.607,1546.458
21/04/2007,39680.77,40837.185,1156.415
22/04/2007,37346.488,39135.992,1789.504
23/04/2007,37763.48,39261.787,1498.307
24/04/2007,38570.838,39713.449,1142.611
25/04/2007,38671.252,39972.511,1301.259
26/04/2007,38522.494,39899.139,1376.645
27/04/2007,38710.36,40158.969,1448.609
28/04/2007,38145.658,40220.284,2074.626
29/04/2007,36229.556,38863.479,2633.923
30/04/2007,36883.115,39602.466,2719.351
01/05/2007,37196.282,38723.064,1526.782
02/05/2007,37973.885,39468.792,1494.907
03/05/2007,38383.505,40897.351,2513.846
04/05/2007,39094.302,39961.392,867.09
05/05/2007,39296.465,39668.035,371.57
06/05/2007,39278.342,38804.072,-474.27
07/05/2007,39080.606,39637.531,556.925
08/05/2007,39132.879,40266.793,1133.914
09/05/2007,38192.384,39673.272,1480.888
10/05/2007,39213.261,39799.139,585.878
11/05/2007,38557.168,39992.227,1435.059
12/05/2007,38419.033,39600.303,1181.27
13/05/2007,38144.182,38922.06,777.878
14/05/2007,38845.759,39758.359,912.6
15/05/2007,38875.552,39580.705,705.153
16/05/2007,38607.988,40081.478,1473.49
17/05/2007,38700.136,39873.864,1173.728
18/05/2007,38506.726,40144.2,1637.474
19/05/2007,37582.025,40530.231,2948.206
20/05/2007,37033.051,39317.082,2284.031
21/05/2007,39085.297,41258.258,2172.961
22/05/2007,38974.877,40375.398,1400.521
23/05/2007,39463.108,40186.615,723.507
24/05/2007,39674.97,41503.655,1828.685
25/05/2007,40002.142,41659.983,1657.841
26/05/2007,39477.534,41325.326,1847.792
27/05/2007,38471.452,40112.314,1640.862
28/05/2007,39213.935,41087.35,1873.415
29/05/2007,39528.953,40316.4,787.447
30/05/2007,39791.132,40505.098,713.966
31/05/2007,39175.068,40093.902,918.834
01/06/2007,39560.896,40499.104,938.208
02/06/2007,39019.229,40529.502,1510.273
03/06/2007,38985.073,39507.258,522.185
04/06/2007,38102.932,40331.43,2228.498
05/06/2007,39102.895,40046.099,943.204
06/06/2007,38973.375,40575.607,1602.232
07/06/2007,38343.534,39773.495,1429.961
08/06/2007,37963.54,39123.666,1160.126
09/06/2007,38282.332,39369.082,1086.75
10/06/2007,36814.168,37760.553,946.385
11/06/2007,37792.888,39905.961,2113.073
12/06/2007,37676.898,38533.742,856.844
13/06/2007,38268.466,39590.956,1322.49
14/06/2007,39088.588,39314.977,226.389
15/06/2007,38241.125,39938.423,1697.298
16/06/2007,38232.517,40003.978,1771.461
17/06/2007,37126.292,39172.679,2046.387
18/06/2007,38571.998,40332.95,1760.952
19/06/2007,39576.557,41056.908,1480.351
20/06/2007,38886.133,40903.479,2017.346
21/06/2007,39196.758,40862.692,1665.934
22/06/2007,39329.043,41253.993,1924.95
23/06/2007,40255.949,41610.036,1354.087
24/06/2007,39240.568,41462.088,2221.52
25/06/2007,39860.628,42458.561,2597.933
26/06/2007,39955.419,42154.227,2198.808
27/06/2007,39667.127,41880.746,2213.619
28/06/2007,39738.2,41871.079,2132.879
29/06/2007,39831.163,42254.403,2423.24
30/06/2007,39563.73,42085.57,2521.84
01/07/2007,37410.117,40101.263,2691.146
02/07/2007,38434.45,40802.364,2367.914
03/07/2007,38486.121,40247.303,1761.182
04/07/2007,39134.664,40412.909,1278.245
05/07/2007,39093.821,40192.113,1098.292
06/07/2007,38724.093,40083.107,1359.014
07/07/2007,38505.08,41168.772,2663.692
08/07/2007,38453.213,40267.565,1814.352
09/07/2007,38691.213,41146.592,2455.379
10/07/2007,39326.223,41564.775,2238.552
11/07/2007,39510.866,41793.957,2283.091
12/07/2007,40180.776,41891.931,1711.155
13/07/2007,40410.008,42005.227,1595.219
14/07/2007,40250.931,41785.405,1534.474
15/07/2007,39312.32,41683.498,2371.178
16/07/2007,39631.934,42255.229,2623.295
17/07/2007,39336.223,41231.105,1894.882
18/07/2007,39678.256,42209.996,2531.74
19/07/2007,39940.227,42372.308,2432.081
20/07/2007,40417.302,42638.243,2220.941
21/07/2007,40189.706,42486.094,2296.388
22/07/2007,38720.867,41086.63,2365.763
23/07/2007,39334.396,42447.886,3113.49
24/07/2007,39388.758,42023.59,2634.832
25/07/2007,40942.69,42446.511,1503.821
26/07/2007,40378.836,42996.478,2617.642
27/07/2007,40117.924,42063.362,1945.438
28/07/2007,40498.778,42778.305,2279.527
29/07/2007,39815.339,42277.259,2461.92
30/07/2007,40834.992,43254.395,2419.403
31/07/2007,40621.75,42373.591,1751.841
01/08/2007,41277.16,42336.011,1058.851
02/08/2007,41442.009,42766.878,1324.869
03/08/2007,41519.583,43197.42,1677.837
04/08/2007,41554.263,43436.379,1882.116
05/08/2007,40502.951,43342.722,2839.771
06/08/2007,40723.657,43006.563,2282.906
07/08/2007,40951.028,42544.38,1593.352
08/08/2007,41192.991,42397.661,1204.67
09/08/2007,40775.566,42455.853,1680.287
10/08/2007,41115.563,42127.344,1011.781
11/08/2007,41653.669,43005.917,1352.248
12/08/2007,40273.941,42679.366,2405.425
13/08/2007,41858.22,43051.566,1193.346
14/08/2007,41860.086,42553.116,693.03
15/08/2007,41243.765,42390.135,1146.37
16/08/2007,42164.56,43065.561,901.001
17/08/2007,42100.463,42211.674,111.211
18/08/2007,41715.356,43065.704,1350.348
19/08/2007,42136.09,42805.275,669.185
20/08/2007,41823.507,43286.605,1463.098
21/08/2007,41579.037,43558.191,1979.154
22/08/2007,40494.671,41052.24,557.569
23/08/2007,41096.579,43368.912,2272.333
24/08/2007,41489.342,42525.089,1035.747
25/08/2007,41701.685,43008.405,1306.72
26/08/2007,41995.71,42780.198,784.488
27/08/2007,41847.544,43106.71,1259.166
28/08/2007,42075.693,42760.053,684.36
29/08/2007,40674.72,42041.127,1366.407
30/08/2007,41132.73,42331.903,1199.173
31/08/2007,41598.65,42398.412,799.762
01/09/2007,40003.466,42636.992,2633.526
02/09/2007,39024.866,42258.587,3233.721
03/09/2007,38902.255,42262.395,3360.14
04/09/2007,40264.424,42611.485,2347.061
05/09/2007,40366.518,42337.75,1971.232
06/09/2007,40742.344,42383.97,1641.626
07/09/2007,41097.561,42996.59,1899.029
08/09/2007,40419.106,43363.576,2944.47
09/09/2007,40346.467,43261.06,2914.593
10/09/2007,39539.274,43765.907,4226.633
11/09/2007,37820.871,40565.886,2745.015
12/09/2007,37466.228,40407.334,2941.106
13/09/2007,37779.444,40255.428,2475.984
14/09/2007,38329.979,40359.799,2029.82
15/09/2007,37917.552,40207.009,2289.457
16/09/2007,36433.344,39967.678,3534.334
17/09/2007,37226.692,40857.473,3630.781
18/09/2007,37313.715,39949.777,2636.062
19/09/2007,38915.526,41299.777,2384.251
20/09/2007,39181.951,41111.586,1929.635
21/09/2007,40118.71,42655.441,2536.731
22/09/2007,39599.869,42763.751,3163.882
23/09/2007,38755.686,42192.891,3437.205
24/09/2007,39502.249,42836.932,3334.683
25/09/2007,38972.156,42322.66,3350.504
26/09/2007,39688.259,42712.063,3023.804
27/09/2007,40404.487,42802.129,2397.642
28/09/2007,39660.068,42605.853,2945.785
